trade_number,session,month,segment,stage,decision_time,side,contract_id,score_margin,one_contract_premium,baseline_quantity,candidate_quantity,quantity_delta,baseline_pnl,candidate_pnl,incremental_pnl,skip_reason,is_scaled,is_skipped
274,2025-07-24,2025-07,q3_2025,test,2025-07-24T14:28:00+00:00,CALL,SPXW-20250724-06340.000-C,2.5943244824409484,2940.0,1,2,1,230.0,460.0,230.0,,True,False
275,2025-07-24,2025-07,q3_2025,test,2025-07-24T14:41:00+00:00,CALL,SPXW-20250724-06345.000-C,3.2480900416374205,2850.0,1,2,1,60.0,120.0,60.0,,True,False
276,2025-07-25,2025-07,q3_2025,test,2025-07-25T14:00:00+00:00,CALL,SPXW-20250725-06340.000-C,2.5149168500900267,3440.0,1,1,0,130.0,130.0,0.0,,False,False
277,2025-07-25,2025-07,q3_2025,test,2025-07-25T14:26:00+00:00,CALL,SPXW-20250725-06360.000-C,2.2975773344039916,1789.9999999999998,1,2,1,320.0,640.0,320.0,,True,False
278,2025-07-28,2025-07,q3_2025,test,2025-07-28T14:05:00+00:00,CALL,SPXW-20250728-06380.000-C,3.5686403045654296,1960.0,1,2,1,60.0,120.0,60.0,,True,False
279,2025-07-28,2025-07,q3_2025,test,2025-07-28T14:22:00+00:00,CALL,SPXW-20250728-06385.000-C,3.280281139373779,1400.0,1,2,1,130.0,260.0,130.0,,True,False
280,2025-07-28,2025-07,q3_2025,test,2025-07-28T15:19:00+00:00,PUT,SPXW-20250728-06395.000-P,1.7675849924087523,1030.0,1,1,0,90.0,90.0,0.0,,False,False
281,2025-07-28,2025-07,q3_2025,test,2025-07-28T15:29:00+00:00,CALL,SPXW-20250728-06375.000-C,1.0758140811920165,1720.0,1,1,0,380.0,380.0,0.0,,False,False
282,2025-07-29,2025-07,q3_2025,test,2025-07-29T14:53:00+00:00,PUT,SPXW-20250729-06400.000-P,1.5208243856430053,1470.0,1,1,0,0.0,0.0,0.0,,False,False
283,2025-07-29,2025-07,q3_2025,test,2025-07-29T15:25:00+00:00,PUT,SPXW-20250729-06390.000-P,3.2072708139419555,1310.0,1,2,1,540.0,1080.0,540.0,,True,False
284,2025-07-30,2025-07,q3_2025,test,2025-07-30T14:18:00+00:00,CALL,SPXW-20250730-06350.000-C,2.228880299091339,3279.9999999999995,1,1,0,650.0,650.0,0.0,,False,False
285,2025-07-30,2025-07,q3_2025,test,2025-07-30T14:30:00+00:00,CALL,SPXW-20250730-06355.000-C,1.376307559967041,3300.0,1,1,0,250.0,250.0,0.0,,False,False
286,2025-07-30,2025-07,q3_2025,test,2025-07-30T14:36:00+00:00,CALL,SPXW-20250730-06355.000-C,1.7003935108184813,3410.0,1,1,0,-160.0,-160.0,0.0,,False,False
287,2025-07-30,2025-07,q3_2025,test,2025-07-30T18:35:00+00:00,CALL,SPXW-20250730-06370.000-C,2.0789602527618407,2640.0,1,2,1,180.0,360.0,180.0,,True,False
288,2025-07-30,2025-07,q3_2025,test,2025-07-30T18:40:00+00:00,PUT,SPXW-20250730-06400.000-P,4.561441732406616,1950.0,1,2,1,290.0,580.0,290.0,,True,False
289,2025-07-30,2025-07,q3_2025,test,2025-07-30T18:59:00+00:00,PUT,SPXW-20250730-06360.000-P,4.34548754787445,1250.0,1,2,1,600.0,1200.0,600.0,,True,False
290,2025-07-30,2025-07,q3_2025,test,2025-07-30T19:16:00+00:00,PUT,SPXW-20250730-06390.000-P,1.9814602861404418,3520.0000000000005,1,1,0,830.0,830.0,0.0,,False,False
291,2025-07-30,2025-07,q3_2025,test,2025-07-30T19:18:00+00:00,PUT,SPXW-20250730-06375.000-P,3.730703903198242,2660.0,1,2,1,70.0,140.0,70.0,,True,False
292,2025-07-30,2025-07,q3_2025,test,2025-07-30T19:24:00+00:00,PUT,SPXW-20250730-06370.000-P,3.126046968460083,3030.0,1,1,0,40.0,40.0,0.0,,False,False
293,2025-07-31,2025-07,q3_2025,test,2025-07-31T14:00:00+00:00,CALL,SPXW-20250731-06385.000-C,2.967691732406616,3229.9999999999995,1,1,0,210.0,210.0,0.0,,False,False
294,2025-07-31,2025-07,q3_2025,test,2025-07-31T14:32:00+00:00,CALL,SPXW-20250731-06385.000-C,1.7622210512161254,2770.0,1,1,0,-1260.0,-1260.0,0.0,,False,False
295,2025-07-31,2025-07,q3_2025,test,2025-07-31T15:20:00+00:00,CALL,SPXW-20250731-06355.000-C,2.3728662858009337,2570.0,1,0,-1,250.0,0.0,-250.0,daily_loss_stop,False,True
296,2025-07-31,2025-07,q3_2025,test,2025-07-31T15:28:00+00:00,CALL,SPXW-20250731-06350.000-C,1.9221506247520446,3310.0,1,0,-1,660.0,0.0,-660.0,daily_loss_stop,False,True
297,2025-08-01,2025-08,q3_2025,test,2025-08-01T14:05:00+00:00,PUT,SPXW-20250801-06235.000-P,1.2277614603042604,2480.0,1,1,0,280.0,280.0,0.0,,False,False
298,2025-08-01,2025-08,q3_2025,test,2025-08-01T14:06:00+00:00,CALL,SPXW-20250801-06205.000-C,1.1215620765686034,3340.0,1,1,0,220.0,220.0,0.0,,False,False
299,2025-08-01,2025-08,q3_2025,test,2025-08-01T14:08:00+00:00,CALL,SPXW-20250801-06205.000-C,2.0393214950561522,3150.0,1,1,0,1520.0,1520.0,0.0,,False,False
300,2025-08-01,2025-08,q3_2025,test,2025-08-01T14:26:00+00:00,CALL,SPXW-20250801-06240.000-C,3.6533470878601073,2220.0,1,2,1,560.0,1120.0,560.0,,True,False
301,2025-08-01,2025-08,q3_2025,test,2025-08-01T14:37:00+00:00,CALL,SPXW-20250801-06230.000-C,2.7324541339874266,3350.0,1,1,0,-280.0,-280.0,0.0,,False,False
302,2025-08-01,2025-08,q3_2025,test,2025-08-01T14:51:00+00:00,PUT,SPXW-20250801-06250.000-P,2.311177981853485,2230.0,1,2,1,220.0,440.0,220.0,,True,False
303,2025-08-04,2025-08,q3_2025,test,2025-08-04T14:20:00+00:00,CALL,SPXW-20250804-06280.000-C,3.2223836908340453,3320.0000000000005,1,1,0,330.0,330.0,0.0,,False,False
304,2025-08-04,2025-08,q3_2025,test,2025-08-04T14:48:00+00:00,CALL,SPXW-20250804-06280.000-C,2.5163074860572814,3370.0000000000005,1,1,0,280.0,280.0,0.0,,False,False
305,2025-08-04,2025-08,q3_2025,test,2025-08-04T15:02:00+00:00,CALL,SPXW-20250804-06285.000-C,2.8254019150733947,2830.0,1,2,1,140.0,280.0,140.0,,True,False
306,2025-08-05,2025-08,q3_2025,test,2025-08-05T14:01:00+00:00,PUT,SPXW-20250805-06350.000-P,2.7006792554855346,2220.0,1,2,1,260.0,520.0,260.0,,True,False
307,2025-08-05,2025-08,q3_2025,test,2025-08-05T14:03:00+00:00,PUT,SPXW-20250805-06360.000-P,3.3805028328895568,3100.0,1,1,0,730.0,730.0,0.0,,False,False
308,2025-08-05,2025-08,q3_2025,test,2025-08-05T14:26:00+00:00,PUT,SPXW-20250805-06335.000-P,1.7922939190864562,2330.0,1,1,0,450.0,450.0,0.0,,False,False
309,2025-08-05,2025-08,q3_2025,test,2025-08-05T14:42:00+00:00,PUT,SPXW-20250805-06310.000-P,3.442021382808685,1440.0,1,2,1,440.0,880.0,440.0,,True,False
310,2025-08-05,2025-08,q3_2025,test,2025-08-05T14:48:00+00:00,PUT,SPXW-20250805-06305.000-P,1.315035654067993,1620.0,1,1,0,450.0,450.0,0.0,,False,False
311,2025-08-05,2025-08,q3_2025,test,2025-08-05T14:53:00+00:00,CALL,SPXW-20250805-06275.000-C,0.5501535663604735,2600.0,1,1,0,510.0,510.0,0.0,,False,False
312,2025-08-06,2025-08,q3_2025,test,2025-08-06T14:00:00+00:00,CALL,SPXW-20250806-06290.000-C,3.0564514825344085,2450.0,1,2,1,1260.0,2520.0,1260.0,,True,False
313,2025-08-06,2025-08,q3_2025,test,2025-08-06T14:28:00+00:00,CALL,SPXW-20250806-06280.000-C,1.2249197492599486,2730.0,1,1,0,300.0,300.0,0.0,,False,False
314,2025-08-06,2025-08,q3_2025,test,2025-08-06T14:36:00+00:00,CALL,SPXW-20250806-06300.000-C,3.4639087448120116,1800.0,1,3,2,390.0,1170.0,780.0,,True,False
315,2025-08-06,2025-08,q3_2025,test,2025-08-06T14:38:00+00:00,CALL,SPXW-20250806-06295.000-C,2.52707786655426,2410.0,1,2,1,410.0,820.0,410.0,,True,False
316,2025-08-06,2025-08,q3_2025,test,2025-08-06T14:45:00+00:00,CALL,SPXW-20250806-06290.000-C,1.9952933320999144,3260.0,1,1,0,150.0,150.0,0.0,,False,False
317,2025-08-07,2025-08,q3_2025,test,2025-08-07T14:00:00+00:00,CALL,SPXW-20250807-06355.000-C,3.026592267513275,3320.0000000000005,1,1,0,-1420.0,-1420.0,0.0,,False,False
318,2025-08-07,2025-08,q3_2025,test,2025-08-07T14:15:00+00:00,PUT,SPXW-20250807-06370.000-P,0.8607519397735595,1440.0,1,0,-1,210.0,0.0,-210.0,daily_loss_stop,False,True
319,2025-08-07,2025-08,q3_2025,test,2025-08-07T14:25:00+00:00,PUT,SPXW-20250807-06365.000-P,1.3615387210845946,1890.0,1,0,-1,40.0,0.0,-40.0,daily_loss_stop,False,True
320,2025-08-07,2025-08,q3_2025,test,2025-08-07T14:39:00+00:00,CALL,SPXW-20250807-06330.000-C,1.1216103563308715,3010.0,1,0,-1,400.0,0.0,-400.0,daily_loss_stop,False,True
321,2025-08-07,2025-08,q3_2025,test,2025-08-07T15:17:00+00:00,CALL,SPXW-20250807-06315.000-C,2.000579608440399,3170.0,1,0,-1,440.0,0.0,-440.0,daily_loss_stop,False,True
322,2025-08-07,2025-08,q3_2025,test,2025-08-07T17:40:00+00:00,CALL,SPXW-20250807-06290.000-C,1.0742040405273436,3340.0,1,0,-1,170.0,0.0,-170.0,daily_loss_stop,False,True
323,2025-08-08,2025-08,q3_2025,test,2025-08-08T14:00:00+00:00,CALL,SPXW-20250808-06350.000-C,3.2169503698349,3120.0,1,1,0,230.0,230.0,0.0,,False,False
324,2025-08-08,2025-08,q3_2025,test,2025-08-08T14:27:00+00:00,CALL,SPXW-20250808-06350.000-C,2.523347331047058,3320.0000000000005,1,1,0,210.0,210.0,0.0,,False,False
325,2025-08-11,2025-08,q3_2025,test,2025-08-11T14:01:00+00:00,CALL,SPXW-20250811-06365.000-C,1.6215100417137145,3130.0,1,1,0,-30.0,-30.0,0.0,,False,False
326,2025-08-11,2025-08,q3_2025,test,2025-08-11T14:19:00+00:00,CALL,SPXW-20250811-06370.000-C,3.5257554779052733,2860.0,1,1,0,-620.0,-620.0,0.0,,False,False
327,2025-08-11,2025-08,q3_2025,test,2025-08-11T15:17:00+00:00,PUT,SPXW-20250811-06420.000-P,3.7423599491119384,3140.0,1,1,0,0.0,0.0,0.0,,False,False
328,2025-08-12,2025-08,q3_2025,test,2025-08-12T14:00:00+00:00,PUT,SPXW-20250812-06410.000-P,1.583140803337097,2440.0,1,1,0,340.0,340.0,0.0,,False,False
329,2025-08-12,2025-08,q3_2025,test,2025-08-12T14:13:00+00:00,CALL,SPXW-20250812-06370.000-C,1.762880874633789,3490.0,1,1,0,760.0,760.0,0.0,,False,False
330,2025-08-12,2025-08,q3_2025,test,2025-08-12T14:26:00+00:00,CALL,SPXW-20250812-06380.000-C,2.837650252342224,3340.0,1,1,0,110.0,110.0,0.0,,False,False
331,2025-08-12,2025-08,q3_2025,test,2025-08-12T14:39:00+00:00,CALL,SPXW-20250812-06375.000-C,2.668777895927429,3520.0000000000005,1,1,0,360.0,360.0,0.0,,False,False
332,2025-08-12,2025-08,q3_2025,test,2025-08-12T14:48:00+00:00,CALL,SPXW-20250812-06380.000-C,2.4931458959579467,3440.0,1,1,0,480.0,480.0,0.0,,False,False
333,2025-08-12,2025-08,q3_2025,test,2025-08-12T14:58:00+00:00,CALL,SPXW-20250812-06405.000-C,1.2105978260040282,1550.0,1,1,0,620.0,620.0,0.0,,False,False
334,2025-08-13,2025-08,q3_2025,test,2025-08-13T14:00:00+00:00,PUT,SPXW-20250813-06485.000-P,3.3501222858428954,1490.0,1,3,2,260.0,780.0,520.0,,True,False
335,2025-08-13,2025-08,q3_2025,test,2025-08-13T14:31:00+00:00,PUT,SPXW-20250813-06475.000-P,2.4855133274793624,1800.0,1,2,1,240.0,480.0,240.0,,True,False
336,2025-08-13,2025-08,q3_2025,test,2025-08-13T15:21:00+00:00,CALL,SPXW-20250813-06430.000-C,2.2308980355262755,2660.0,1,2,1,280.0,560.0,280.0,,True,False
337,2025-08-14,2025-08,q3_2025,test,2025-08-14T14:01:00+00:00,CALL,SPXW-20250814-06430.000-C,2.885899377822876,3140.0,1,1,0,70.0,70.0,0.0,,False,False
338,2025-08-14,2025-08,q3_2025,test,2025-08-14T14:26:00+00:00,CALL,SPXW-20250814-06430.000-C,2.3726245293617247,2920.0,1,2,1,540.0,1080.0,540.0,,True,False
339,2025-08-14,2025-08,q3_2025,test,2025-08-14T14:31:00+00:00,CALL,SPXW-20250814-06440.000-C,3.1626594195365905,2600.0,1,2,1,110.0,220.0,110.0,,True,False
340,2025-08-14,2025-08,q3_2025,test,2025-08-14T14:52:00+00:00,CALL,SPXW-20250814-06440.000-C,2.780541015625,3110.0,1,1,0,-570.0,-570.0,0.0,,False,False
341,2025-08-15,2025-08,q3_2025,test,2025-08-15T14:01:00+00:00,CALL,SPXW-20250815-06450.000-C,1.667493773460388,1380.0,1,1,0,370.0,370.0,0.0,,False,False
342,2025-08-15,2025-08,q3_2025,test,2025-08-15T14:15:00+00:00,CALL,SPXW-20250815-06440.000-C,2.7844502607584,2470.0,1,2,1,-290.0,-580.0,-290.0,,True,False
343,2025-08-15,2025-08,q3_2025,test,2025-08-15T14:56:00+00:00,CALL,SPXW-20250815-06425.000-C,2.1687491664886474,2950.0,1,1,0,20.0,20.0,0.0,,False,False
344,2025-08-15,2025-08,q3_2025,test,2025-08-15T15:11:00+00:00,CALL,SPXW-20250815-06430.000-C,2.0302659401893615,2490.0,1,1,0,190.0,190.0,0.0,,False,False
345,2025-08-15,2025-08,q3_2025,test,2025-08-15T15:16:00+00:00,CALL,SPXW-20250815-06430.000-C,2.5910095105171203,2700.0,1,2,1,230.0,460.0,230.0,,True,False
346,2025-08-18,2025-08,q3_2025,test,2025-08-18T14:05:00+00:00,CALL,SPXW-20250818-06430.000-C,3.8002552518844603,2150.0,1,3,2,-250.0,-750.0,-500.0,,True,False
347,2025-08-18,2025-08,q3_2025,test,2025-08-18T14:33:00+00:00,CALL,SPXW-20250818-06425.000-C,2.953075183391571,2470.0,1,0,-1,10.0,0.0,-10.0,daily_loss_stop,False,True
348,2025-08-18,2025-08,q3_2025,test,2025-08-18T14:37:00+00:00,CALL,SPXW-20250818-06445.000-C,1.4606624374389647,960.0,1,0,-1,-30.0,-0.0,30.0,daily_loss_stop,False,True
349,2025-08-18,2025-08,q3_2025,test,2025-08-18T14:59:00+00:00,CALL,SPXW-20250818-06430.000-C,2.142513705253601,1860.0,1,0,-1,310.0,0.0,-310.0,daily_loss_stop,False,True
350,2025-08-18,2025-08,q3_2025,test,2025-08-18T15:22:00+00:00,CALL,SPXW-20250818-06425.000-C,2.010793400764465,2400.0,1,0,-1,-200.0,-0.0,200.0,daily_loss_stop,False,True
351,2025-08-19,2025-08,q3_2025,test,2025-08-19T14:01:00+00:00,CALL,SPXW-20250819-06425.000-C,3.3225047121047973,2180.0,1,3,2,730.0,2190.0,1460.0,,True,False
352,2025-08-19,2025-08,q3_2025,test,2025-08-19T14:27:00+00:00,PUT,SPXW-20250819-06450.000-P,1.1681168804168698,670.0,1,1,0,340.0,340.0,0.0,,False,False
353,2025-08-19,2025-08,q3_2025,test,2025-08-19T15:01:00+00:00,PUT,SPXW-20250819-06435.000-P,3.0477214584350585,1580.0,1,2,1,130.0,260.0,130.0,,True,False
354,2025-08-19,2025-08,q3_2025,test,2025-08-19T15:27:00+00:00,CALL,SPXW-20250819-06410.000-C,1.8467789421081542,2240.0,1,1,0,270.0,270.0,0.0,,False,False
355,2025-08-20,2025-08,q3_2025,test,2025-08-20T14:02:00+00:00,CALL,SPXW-20250820-06345.000-C,2.843689037322998,3390.0,1,1,0,-910.0,-910.0,0.0,,False,False
356,2025-08-20,2025-08,q3_2025,test,2025-08-20T14:27:00+00:00,PUT,SPXW-20250820-06395.000-P,3.2934213409423827,3490.0,1,0,-1,910.0,0.0,-910.0,daily_loss_stop,False,True
357,2025-08-20,2025-08,q3_2025,test,2025-08-20T14:38:00+00:00,CALL,SPXW-20250820-06330.000-C,2.0952692160606383,3050.0,1,0,-1,-310.0,-0.0,310.0,daily_loss_stop,False,True
358,2025-08-20,2025-08,q3_2025,test,2025-08-20T14:58:00+00:00,CALL,SPXW-20250820-06330.000-C,1.2664364109039308,2260.0,1,0,-1,1140.0,0.0,-1140.0,daily_loss_stop,False,True
359,2025-08-20,2025-08,q3_2025,test,2025-08-20T17:30:00+00:00,CALL,SPXW-20250820-06360.000-C,2.970317078590393,2270.0,1,0,-1,780.0,0.0,-780.0,daily_loss_stop,False,True
360,2025-08-21,2025-08,q3_2025,test,2025-08-21T14:01:00+00:00,CALL,SPXW-20250821-06345.000-C,2.511555326938629,3260.0,1,1,0,950.0,950.0,0.0,,False,False
361,2025-08-21,2025-08,q3_2025,test,2025-08-21T14:09:00+00:00,CALL,SPXW-20250821-06355.000-C,1.9190622100830077,3379.9999999999995,1,1,0,550.0,550.0,0.0,,False,False
362,2025-08-21,2025-08,q3_2025,test,2025-08-21T14:27:00+00:00,CALL,SPXW-20250821-06360.000-C,2.370307279586792,3270.0000000000005,1,1,0,320.0,320.0,0.0,,False,False
363,2025-08-21,2025-08,q3_2025,test,2025-08-21T15:05:00+00:00,PUT,SPXW-20250821-06400.000-P,3.8758717308044432,2030.0,1,3,2,260.0,780.0,520.0,,True,False
364,2025-08-22,2025-08,q3_2025,test,2025-08-22T14:00:00+00:00,CALL,SPXW-20250822-06390.000-C,2.45224876499176,2960.0,1,2,1,3390.0,6780.0,3390.0,,True,False
365,2025-08-22,2025-08,q3_2025,test,2025-08-22T14:08:00+00:00,CALL,SPXW-20250822-06425.000-C,1.5675163993835448,3350.0,1,1,0,450.0,450.0,0.0,,False,False
366,2025-08-22,2025-08,q3_2025,test,2025-08-22T14:24:00+00:00,CALL,SPXW-20250822-06425.000-C,2.15547461605072,3070.0,1,1,0,830.0,830.0,0.0,,False,False
367,2025-08-22,2025-08,q3_2025,test,2025-08-22T14:50:00+00:00,CALL,SPXW-20250822-06440.000-C,2.636652780532837,3320.0000000000005,1,1,0,270.0,270.0,0.0,,False,False
368,2025-08-25,2025-08,q3_2025,test,2025-08-25T14:01:00+00:00,CALL,SPXW-20250825-06425.000-C,3.371097517967224,3250.0,1,1,0,60.0,60.0,0.0,,False,False
369,2025-08-25,2025-08,q3_2025,test,2025-08-25T14:27:00+00:00,CALL,SPXW-20250825-06445.000-C,3.3588014969825744,1330.0,1,3,2,50.0,150.0,100.0,,True,False
370,2025-08-25,2025-08,q3_2025,test,2025-08-25T14:49:00+00:00,CALL,SPXW-20250825-06450.000-C,1.6633284220695495,1030.0,1,1,0,340.0,340.0,0.0,,False,False
371,2025-08-26,2025-08,q3_2025,test,2025-08-26T14:00:00+00:00,CALL,SPXW-20250826-06420.000-C,3.55431951379776,2220.0,1,3,2,460.0,1380.0,920.0,,True,False
372,2025-08-26,2025-08,q3_2025,test,2025-08-26T14:25:00+00:00,CALL,SPXW-20250826-06415.000-C,3.573307825088501,3170.0,1,1,0,-450.0,-450.0,0.0,,False,False
373,2025-08-26,2025-08,q3_2025,test,2025-08-26T15:14:00+00:00,CALL,SPXW-20250826-06410.000-C,2.525677515029907,3180.0,1,1,0,90.0,90.0,0.0,,False,False
374,2025-08-27,2025-08,q3_2025,test,2025-08-27T14:02:00+00:00,CALL,SPXW-20250827-06450.000-C,2.5293929109573363,2020.0,1,2,1,200.0,400.0,200.0,,True,False
375,2025-08-27,2025-08,q3_2025,test,2025-08-27T14:19:00+00:00,CALL,SPXW-20250827-06440.000-C,0.942612958908081,3379.9999999999995,1,1,0,240.0,240.0,0.0,,False,False
376,2025-08-27,2025-08,q3_2025,test,2025-08-27T14:33:00+00:00,CALL,SPXW-20250827-06465.000-C,1.2031564245223998,1420.0,1,1,0,-80.0,-80.0,0.0,,False,False
377,2025-08-28,2025-08,q3_2025,test,2025-08-28T14:00:00+00:00,PUT,SPXW-20250828-06495.000-P,2.841826153755188,2570.0,1,2,1,-180.0,-360.0,-180.0,,True,False
378,2025-08-28,2025-08,q3_2025,test,2025-08-28T14:33:00+00:00,CALL,SPXW-20250828-06465.000-C,3.2906023988723754,1620.0,1,1,0,600.0,600.0,0.0,,False,False
379,2025-08-28,2025-08,q3_2025,test,2025-08-28T15:10:00+00:00,CALL,SPXW-20250828-06470.000-C,2.642068160533905,1580.0,1,2,1,-20.0,-40.0,-20.0,,True,False
380,2025-08-29,2025-08,q3_2025,test,2025-08-29T14:04:00+00:00,PUT,SPXW-20250829-06470.000-P,2.24613441324234,1610.0000000000002,1,2,1,680.0,1360.0,680.0,,True,False
381,2025-08-29,2025-08,q3_2025,test,2025-08-29T14:08:00+00:00,PUT,SPXW-20250829-06485.000-P,3.008347583770752,3310.0,1,1,0,170.0,170.0,0.0,,False,False
382,2025-08-29,2025-08,q3_2025,test,2025-08-29T14:13:00+00:00,CALL,SPXW-20250829-06425.000-C,1.3357144126892089,3310.0,1,1,0,220.0,220.0,0.0,,False,False
383,2025-08-29,2025-08,q3_2025,test,2025-08-29T14:33:00+00:00,CALL,SPXW-20250829-06435.000-C,2.444654954433441,2910.0,1,2,1,190.0,380.0,190.0,,True,False
384,2025-08-29,2025-08,q3_2025,test,2025-08-29T14:55:00+00:00,CALL,SPXW-20250829-06420.000-C,2.318852735519409,3370.0000000000005,1,1,0,230.0,230.0,0.0,,False,False
385,2025-08-29,2025-08,q3_2025,test,2025-08-29T15:26:00+00:00,CALL,SPXW-20250829-06435.000-C,2.434182120323181,2620.0,1,2,1,-580.0,-1160.0,-580.0,,True,False
386,2025-09-02,2025-09,q3_2025,test,2025-09-02T14:00:00+00:00,CALL,SPXW-20250902-06405.000-C,1.5612734088897702,1420.0,1,1,0,0.0,0.0,0.0,,False,False
387,2025-09-02,2025-09,q3_2025,test,2025-09-02T14:28:00+00:00,CALL,SPXW-20250902-06380.000-C,1.425080967903137,2270.0,1,1,0,580.0,580.0,0.0,,False,False
388,2025-09-02,2025-09,q3_2025,test,2025-09-02T14:36:00+00:00,CALL,SPXW-20250902-06375.000-C,2.0731901059150695,3310.0,1,1,0,-1390.0,-1390.0,0.0,,False,False
389,2025-09-03,2025-09,q3_2025,test,2025-09-03T14:18:00+00:00,CALL,SPXW-20250903-06440.000-C,2.136233759880066,630.0,1,2,1,220.0,440.0,220.0,,True,False
390,2025-09-03,2025-09,q3_2025,test,2025-09-03T14:23:00+00:00,CALL,SPXW-20250903-06415.000-C,0.905094696044922,2810.0,1,1,0,210.0,210.0,0.0,,False,False
391,2025-09-03,2025-09,q3_2025,test,2025-09-03T14:31:00+00:00,CALL,SPXW-20250903-06420.000-C,1.8808964023590087,2320.0,1,1,0,340.0,340.0,0.0,,False,False
392,2025-09-03,2025-09,q3_2025,test,2025-09-03T14:43:00+00:00,CALL,SPXW-20250903-06440.000-C,2.279129696846008,1300.0,1,1,0,160.0,160.0,0.0,,False,False
393,2025-09-03,2025-09,q3_2025,test,2025-09-03T15:24:00+00:00,CALL,SPXW-20250903-06410.000-C,1.4482627639770507,3460.0,1,1,0,-480.0,-480.0,0.0,,False,False
394,2025-09-04,2025-09,q3_2025,test,2025-09-04T14:01:00+00:00,PUT,SPXW-20250904-06470.000-P,2.579255236148834,1490.0,1,1,0,420.0,420.0,0.0,,False,False
395,2025-09-04,2025-09,q3_2025,test,2025-09-04T14:23:00+00:00,CALL,SPXW-20250904-06445.000-C,1.3162531385421752,1460.0,1,1,0,560.0,560.0,0.0,,False,False
396,2025-09-04,2025-09,q3_2025,test,2025-09-04T14:28:00+00:00,CALL,SPXW-20250904-06430.000-C,3.0415528545379638,2970.0,1,2,1,540.0,1080.0,540.0,,True,False
397,2025-09-04,2025-09,q3_2025,test,2025-09-04T14:35:00+00:00,CALL,SPXW-20250904-06435.000-C,2.7606439719200133,2970.0,1,2,1,360.0,720.0,360.0,,True,False
398,2025-09-04,2025-09,q3_2025,test,2025-09-04T14:53:00+00:00,CALL,SPXW-20250904-06435.000-C,2.8260095844268798,3300.0,1,1,0,70.0,70.0,0.0,,False,False
399,2025-09-04,2025-09,q3_2025,test,2025-09-04T15:17:00+00:00,CALL,SPXW-20250904-06450.000-C,2.520092947244644,2180.0,1,2,1,400.0,800.0,400.0,,True,False
400,2025-09-05,2025-09,q3_2025,test,2025-09-05T14:00:00+00:00,PUT,SPXW-20250905-06515.000-P,0.8007038364410399,930.0,1,1,0,360.0,360.0,0.0,,False,False
401,2025-09-05,2025-09,q3_2025,test,2025-09-05T14:05:00+00:00,PUT,SPXW-20250905-06510.000-P,0.5529673824310302,960.0,1,1,0,290.0,290.0,0.0,,False,False
402,2025-09-05,2025-09,q3_2025,test,2025-09-05T14:15:00+00:00,PUT,SPXW-20250905-06520.000-P,2.9238914976119994,2420.0,1,2,1,450.0,900.0,450.0,,True,False
403,2025-09-05,2025-09,q3_2025,test,2025-09-05T14:21:00+00:00,PUT,SPXW-20250905-06515.000-P,1.893607569694519,2640.0,1,1,0,1280.0,1280.0,0.0,,False,False
404,2025-09-05,2025-09,q3_2025,test,2025-09-05T14:26:00+00:00,PUT,SPXW-20250905-06485.000-P,2.1599221358299254,1830.0,1,2,1,480.0,960.0,480.0,,True,False
405,2025-09-05,2025-09,q3_2025,test,2025-09-05T14:30:00+00:00,PUT,SPXW-20250905-06480.000-P,0.8417926559448241,1760.0000000000002,1,1,0,60.0,60.0,0.0,,False,False
406,2025-09-05,2025-09,q3_2025,test,2025-09-05T14:41:00+00:00,PUT,SPXW-20250905-06465.000-P,3.6848622093200682,1350.0,1,3,2,460.0,1380.0,920.0,,True,False
407,2025-09-05,2025-09,q3_2025,test,2025-09-05T14:48:00+00:00,PUT,SPXW-20250905-06470.000-P,1.518672300338745,2140.0,1,1,0,400.0,400.0,0.0,,False,False
408,2025-09-05,2025-09,q3_2025,test,2025-09-05T14:52:00+00:00,CALL,SPXW-20250905-06440.000-C,0.7426799068450927,2930.0,1,1,0,350.0,350.0,0.0,,False,False
409,2025-09-05,2025-09,q3_2025,test,2025-09-05T15:20:00+00:00,CALL,SPXW-20250905-06435.000-C,1.7974742183685302,3140.0,1,1,0,510.0,510.0,0.0,,False,False
410,2025-09-05,2025-09,q3_2025,test,2025-09-05T15:27:00+00:00,CALL,SPXW-20250905-06440.000-C,1.821421814918518,3110.0,1,1,0,470.0,470.0,0.0,,False,False
411,2025-09-08,2025-09,q3_2025,test,2025-09-08T14:01:00+00:00,PUT,SPXW-20250908-06495.000-P,2.404584599494934,980.0,1,2,1,-20.0,-40.0,-20.0,,True,False
412,2025-09-08,2025-09,q3_2025,test,2025-09-08T14:07:00+00:00,CALL,SPXW-20250908-06465.000-C,2.1375060806274413,3170.0,1,1,0,380.0,380.0,0.0,,False,False
413,2025-09-08,2025-09,q3_2025,test,2025-09-08T14:36:00+00:00,CALL,SPXW-20250908-06475.000-C,1.9638655910491942,2540.0,1,1,0,230.0,230.0,0.0,,False,False
414,2025-09-08,2025-09,q3_2025,test,2025-09-08T14:46:00+00:00,CALL,SPXW-20250908-06490.000-C,3.0385047624111174,1580.0,1,2,1,340.0,680.0,340.0,,True,False
415,2025-09-08,2025-09,q3_2025,test,2025-09-08T18:15:00+00:00,CALL,SPXW-20250908-06475.000-C,2.7923326025009154,1600.0,1,2,1,450.0,900.0,450.0,,True,False
