date,bar_of_day,global_bar_idx,spot_price,vix_regime,minutes_to_close,no_trade_score,best_contract_score,score_delta,top_5_scores,top_5_strikes,top_5_rights,n_valid_contracts,decision,skip_reason,selected_strike,selected_right,selected_mid,selected_contract_idx,oracle_contract_idx,oracle_strike,oracle_right,oracle_pnl,label_quality,bar_is_labelable,model_pnl,delta_pnl,exit_reason,bars_held
2025-12-08,68,352358,6859.60009765625,-0.33000001311302185,322,2.465855360031128,2.2541444301605225,-0.21171092987060547,2.2541;2.1389;2.1383;2.0870;2.0250,6850;6840;6855;6845;6835,P;P;P;P;P,45,no_trade,gate,0.0,,0.0,-1,169,6845.0,P,0.43950003385543823,0.03382211923599243,True,nan,nan,,0
2025-12-08,69,352359,6858.9599609375,-0.33000001311302185,321,2.327564001083374,2.0429093837738037,-0.2846546173095703,2.0429;2.0147;1.9474;1.9293;1.8765,6850;6845;6840;6855;6860,P;P;P;P;P,46,no_trade,gate,0.0,,0.0,-1,175,6860.0,P,0.39896002411842346,0.00807759165763855,True,nan,nan,,0
2025-12-08,70,352360,6857.77978515625,-0.33000001311302185,320,2.3874847888946533,2.058098554611206,-0.32938623428344727,2.0581;1.9813;1.9539;1.9299;1.8884,6850;6855;6840;6845;6835,P;P;P;P;P,48,no_trade,gate,0.0,,0.0,-1,175,6860.0,P,0.4369767904281616,0.026224136352539062,True,nan,nan,,0
2025-12-08,71,352361,6856.60009765625,-0.33000001311302185,319,2.183551788330078,2.093916177749634,-0.08963561058044434,2.0939;2.0251;1.9955;1.9701;1.9674,6850;6840;6845;6835;6855,P;P;P;P;P,47,no_trade,gate,0.0,,0.0,-1,169,6845.0,P,0.4297259747982025,0.002969294786453247,True,nan,nan,,0
2025-12-08,72,352362,6855.259765625,-0.33000001311302185,318,2.0841526985168457,1.8405251502990723,-0.24362754821777344,1.8405;1.8158;1.8107;1.7503;1.7465,6850;6840;6845;6855;6835,P;P;P;P;P,44,no_trade,gate,0.0,,0.0,-1,165,6835.0,P,0.440618634223938,0.005190074443817139,True,nan,nan,,0
2025-12-08,73,352363,6854.43994140625,-0.33000001311302185,317,2.31217098236084,1.9758586883544922,-0.33631229400634766,1.9759;1.9640;1.9405;1.9297;1.9046,6870;6865;6875;6850;6860,C;C;C;P;C,46,no_trade,gate,0.0,,0.0,-1,173,6855.0,P,0.3427343964576721,0.007445931434631348,True,nan,nan,,0
2025-12-08,74,352364,6852.02001953125,-0.33000001311302185,316,2.476867914199829,2.2207109928131104,-0.25615692138671875,2.2207;2.2012;2.1809;2.1393;2.0689,6870;6865;6875;6860;6880,C;C;C;C;C,48,no_trade,gate,0.0,,0.0,-1,157,6815.0,P,0.696190595626831,0.0020014047622680664,True,nan,nan,,0
2025-12-08,75,352365,6854.06005859375,-0.33000001311302185,315,2.4634382724761963,2.1612353324890137,-0.3022029399871826,2.1612;2.0856;2.0816;1.9804;1.9527,6850;6840;6845;6835;6870,P;P;P;P;C,45,no_trade,gate,0.0,,0.0,-1,157,6815.0,P,0.5574358105659485,0.03002840280532837,True,nan,nan,,0
2025-12-08,76,352366,6854.31982421875,-0.33000001311302185,314,2.59344482421875,1.9399012327194214,-0.6535435914993286,1.9399;1.8935;1.8917;1.7893;1.7565,6850;6845;6840;6835;6830,P;P;P;P;P,43,no_trade,gate,0.0,,0.0,-1,165,6835.0,P,0.5058314800262451,0.016051262617111206,True,nan,nan,,0
2025-12-08,77,352367,6854.18994140625,-0.33000001311302185,313,2.485665798187256,1.8096998929977417,-0.6759659051895142,1.8097;1.7692;1.7671;1.6427;1.6187,6840;6845;6850;6835;6830,P;P;P;P;P,40,no_trade,gate,0.0,,0.0,-1,169,6845.0,P,0.6776562929153442,0.0016194581985473633,True,nan,nan,,0
