trade_number,session,month,segment,stage,decision_time,exit_time,side,contract_id,score_margin,one_contract_premium,baseline_quantity,candidate_quantity,quantity_delta,baseline_pnl,candidate_pnl,incremental_pnl,candidate_cash_before,candidate_cash_after,candidate_drawdown_pct_before,candidate_daily_pnl_before,premium_exposure,skip_reason,is_scaled,is_skipped
424,2025-09-11,2025-09,q3_2025,test,2025-09-11T14:30:00+00:00,2025-09-11T14:35:00+00:00,CALL,SPXW-20250911-06540.000-C,1.354814125061035,3320.0000000000005,1,1,0,450.0,450.0,0.0,153210.0,153660.0,0.005711,630.0,3320.0000000000005,,False,False
425,2025-09-11,2025-09,q3_2025,test,2025-09-11T14:39:00+00:00,2025-09-11T14:43:00+00:00,CALL,SPXW-20250911-06550.000-C,2.5596487650871276,2970.0,1,2,1,180.0,360.0,180.0,153660.0,154020.0,0.002791,1080.0,5940.0,,True,False
426,2025-09-11,2025-09,q3_2025,test,2025-09-11T15:25:00+00:00,2025-09-11T15:29:00+00:00,CALL,SPXW-20250911-06555.000-C,2.9051979312896727,3080.0,1,1,0,20.0,20.0,0.0,154020.0,154040.0,0.000454,1440.0,3080.0,,False,False
427,2025-09-12,2025-09,q3_2025,test,2025-09-12T14:02:00+00:00,2025-09-12T14:07:00+00:00,CALL,SPXW-20250912-06560.000-C,3.17354900932312,2930.0,1,2,1,190.0,380.0,190.0,154040.0,154420.0,0.002461,0.0,5860.0,,True,False
428,2025-09-12,2025-09,q3_2025,test,2025-09-12T14:21:00+00:00,2025-09-12T14:25:00+00:00,CALL,SPXW-20250912-06565.000-C,1.8190654048919677,2430.0,1,1,0,170.0,170.0,0.0,154420.0,154590.0,0.0011,380.0,2430.0,,False,False
429,2025-09-12,2025-09,q3_2025,test,2025-09-12T14:28:00+00:00,2025-09-12T14:34:00+00:00,CALL,SPXW-20250912-06555.000-C,3.004387212753296,3450.0,1,1,0,100.0,100.0,0.0,154590.0,154690.0,0.000646,550.0,3450.0,,False,False
430,2025-09-12,2025-09,q3_2025,test,2025-09-12T14:42:00+00:00,2025-09-12T14:48:00+00:00,CALL,SPXW-20250912-06565.000-C,2.8577813634872435,2460.0,1,2,1,170.0,340.0,170.0,154690.0,155030.0,0.002193,650.0,4920.0,,True,False
431,2025-09-12,2025-09,q3_2025,test,2025-09-12T14:49:00+00:00,2025-09-12T15:14:00+00:00,CALL,SPXW-20250912-06575.000-C,3.882714344024658,1720.0,1,3,2,10.0,30.0,20.0,155030.0,155060.0,0.000193,990.0,5160.0,,True,False
432,2025-09-15,2025-09,q3_2025,test,2025-09-15T14:06:00+00:00,2025-09-15T14:09:00+00:00,CALL,SPXW-20250915-06580.000-C,3.194777024745941,3240.0,1,1,0,10.0,10.0,0.0,155060.0,155070.0,6.4e-05,0.0,3240.0,,False,False
433,2025-09-15,2025-09,q3_2025,test,2025-09-15T14:39:00+00:00,2025-09-15T14:46:00+00:00,CALL,SPXW-20250915-06590.000-C,2.3504802117347716,2510.0,1,2,1,360.0,720.0,360.0,155070.0,155790.0,0.004622,10.0,5020.0,,True,False
434,2025-09-15,2025-09,q3_2025,test,2025-09-15T17:39:00+00:00,2025-09-15T17:48:00+00:00,CALL,SPXW-20250915-06590.000-C,1.8529401550292968,2100.0,1,1,0,100.0,100.0,0.0,155790.0,155890.0,0.000641,730.0,2100.0,,False,False
435,2025-09-16,2025-09,q3_2025,test,2025-09-16T14:17:00+00:00,2025-09-16T14:25:00+00:00,CALL,SPXW-20250916-06585.000-C,4.111854625701904,2720.0,1,2,1,110.0,220.0,110.0,155890.0,156110.0,0.001409,0.0,5440.0,,True,False
436,2025-09-16,2025-09,q3_2025,test,2025-09-16T15:10:00+00:00,2025-09-16T15:35:00+00:00,CALL,SPXW-20250916-06580.000-C,2.893565608024597,2910.0,1,2,1,-460.0,-920.0,-460.0,156110.0,155190.0,0.0,220.0,5820.0,,True,False
437,2025-09-17,2025-09,q3_2025,test,2025-09-17T18:10:00+00:00,2025-09-17T18:11:00+00:00,PUT,SPXW-20250917-06635.000-P,3.203461242675781,3340.0,1,1,0,300.0,300.0,0.0,155190.0,155490.0,0.005893,0.0,3340.0,,False,False
438,2025-09-17,2025-09,q3_2025,test,2025-09-17T18:13:00+00:00,2025-09-17T18:15:00+00:00,PUT,SPXW-20250917-06625.000-P,3.098170352935791,3240.0,1,1,0,1200.0,1200.0,0.0,155490.0,156690.0,0.007658,300.0,3240.0,,False,False
439,2025-09-17,2025-09,q3_2025,test,2025-09-17T18:39:00+00:00,2025-09-17T18:40:00+00:00,PUT,SPXW-20250917-06600.000-P,3.397260857582092,2300.0,1,3,2,860.0,2580.0,1720.0,156690.0,159270.0,0.016199,1500.0,6900.0,,True,False
440,2025-09-17,2025-09,q3_2025,test,2025-09-17T18:42:00+00:00,2025-09-17T18:43:00+00:00,PUT,SPXW-20250917-06595.000-P,3.3049050102233886,2430.0,1,3,2,540.0,1620.0,1080.0,159270.0,160890.0,0.010069,4080.0,7290.0,,True,False
441,2025-09-17,2025-09,q3_2025,test,2025-09-17T18:45:00+00:00,2025-09-17T18:46:00+00:00,PUT,SPXW-20250917-06590.000-P,4.063694787979125,2530.0,1,3,2,710.0,2130.0,1420.0,160890.0,163020.0,0.013066,5700.0,7590.0,,True,False
442,2025-09-17,2025-09,q3_2025,test,2025-09-17T18:48:00+00:00,2025-09-17T18:49:00+00:00,CALL,SPXW-20250917-06550.000-C,1.6893199214935302,3160.0,1,1,0,470.0,470.0,0.0,163020.0,163490.0,0.002875,7830.0,3160.0,,False,False
443,2025-09-17,2025-09,q3_2025,test,2025-09-17T19:01:00+00:00,2025-09-17T19:02:00+00:00,CALL,SPXW-20250917-06585.000-C,2.4950555095672606,1590.0,1,2,1,670.0,1340.0,670.0,163490.0,164830.0,0.00813,8300.0,3180.0,,True,False
444,2025-09-17,2025-09,q3_2025,test,2025-09-17T19:05:00+00:00,2025-09-17T19:06:00+00:00,CALL,SPXW-20250917-06570.000-C,1.5118653306961058,3150.0,1,1,0,170.0,170.0,0.0,164830.0,165000.0,0.00103,9640.0,3150.0,,False,False
445,2025-09-18,2025-09,q3_2025,test,2025-09-18T14:00:00+00:00,2025-09-18T14:04:00+00:00,CALL,SPXW-20250918-06605.000-C,2.258177084684372,2880.0,1,2,1,440.0,880.0,440.0,165000.0,165880.0,0.005305,0.0,5760.0,,True,False
446,2025-09-18,2025-09,q3_2025,test,2025-09-18T14:06:00+00:00,2025-09-18T14:21:00+00:00,CALL,SPXW-20250918-06630.000-C,3.2064264545440673,1680.0,1,3,2,770.0,2310.0,1540.0,165880.0,168190.0,0.013734,880.0,5040.0,,True,False
447,2025-09-18,2025-09,q3_2025,test,2025-09-18T14:25:00+00:00,2025-09-18T14:31:00+00:00,CALL,SPXW-20250918-06625.000-C,1.3354266414642333,2810.0,1,1,0,470.0,470.0,0.0,168190.0,168660.0,0.002787,3190.0,2810.0,,False,False
448,2025-09-18,2025-09,q3_2025,test,2025-09-18T14:46:00+00:00,2025-09-18T15:11:00+00:00,CALL,SPXW-20250918-06630.000-C,2.8783125410079955,1789.9999999999998,1,2,1,-430.0,-860.0,-430.0,168660.0,167800.0,0.0,3660.0,3579.9999999999995,,True,False
449,2025-09-18,2025-09,q3_2025,test,2025-09-18T15:11:00+00:00,2025-09-18T15:13:00+00:00,CALL,SPXW-20250918-06620.000-C,3.2295043001174926,2110.0,1,3,2,90.0,270.0,180.0,167800.0,168070.0,0.005099,2800.0,6330.0,,True,False
450,2025-09-18,2025-09,q3_2025,test,2025-09-18T15:24:00+00:00,2025-09-18T15:27:00+00:00,CALL,SPXW-20250918-06610.000-C,1.7682295570373534,3370.0000000000005,1,1,0,230.0,230.0,0.0,168070.0,168300.0,0.003498,3070.0,3370.0000000000005,,False,False
451,2025-09-19,2025-09,q3_2025,test,2025-09-19T14:01:00+00:00,2025-09-19T14:07:00+00:00,CALL,SPXW-20250919-06615.000-C,2.4631177315711974,3450.0,1,1,0,180.0,180.0,0.0,168300.0,168480.0,0.002134,0.0,3450.0,,False,False
452,2025-09-19,2025-09,q3_2025,test,2025-09-19T14:29:00+00:00,2025-09-19T14:33:00+00:00,PUT,SPXW-20250919-06670.000-P,4.507155014038085,2470.0,1,3,2,50.0,150.0,100.0,168480.0,168630.0,0.001067,180.0,7410.0,,True,False
453,2025-09-19,2025-09,q3_2025,test,2025-09-19T17:30:00+00:00,2025-09-19T17:34:00+00:00,CALL,SPXW-20250919-06620.000-C,1.8495695123672484,3240.0,1,1,0,230.0,230.0,0.0,168630.0,168860.0,0.001362,330.0,3240.0,,False,False
454,2025-09-19,2025-09,q3_2025,test,2025-09-19T17:59:00+00:00,2025-09-19T18:22:00+00:00,CALL,SPXW-20250919-06635.000-C,2.3548962602615355,1880.0,1,2,1,60.0,120.0,60.0,168860.0,168980.0,0.00071,560.0,3760.0,,True,False
455,2025-09-22,2025-09,q3_2025,test,2025-09-22T14:01:00+00:00,2025-09-22T14:26:00+00:00,CALL,SPXW-20250922-06650.000-C,2.3900451192855834,1250.0,1,2,1,270.0,540.0,270.0,168980.0,169520.0,0.003185,0.0,2500.0,,True,False
