date,bar_of_day,global_bar,ablation_cell,target_delta,horizon,spot_mfe,spot_mae,spot_end_ret,opt_mfe,opt_mae,opt_end_ret,n_valid_spot_bars,n_valid_opt_bars,contract_idx,contract_strike,contract_delta,contract_mid_at_entry
2022-05-11,111,4791,P-open,0.5,5,0.0010678808414908323,3.2332400413927656e-05,0.0010678808414908323,0.11483251972896667,0.03827756741679009,0.11483251972896667,5,5,104,4020.0,0.48599740862846375,20.899999618530273
2022-05-11,111,4791,P-open,0.5,10,0.002979746729124923,3.2332400413927656e-05,0.002887611542982979,0.33971294311291533,0.03827756741679009,0.33971294311291533,10,10,104,4020.0,0.48599740862846375,20.899999618530273
2022-05-11,111,4791,P-open,0.5,20,0.006756073857169676,3.2332400413927656e-05,0.006036677947959786,0.765550344468082,0.03827756741679009,0.6028708426529522,20,20,104,4020.0,0.48599740862846375,20.899999618530273
2022-05-11,111,4791,P-open,0.5,30,0.006756073857169676,3.2332400413927656e-05,0.0028378366633983795,0.765550344468082,0.03827756741679009,0.23444974679261982,30,28,104,4020.0,0.48599740862846375,20.899999618530273
2022-05-11,111,4791,P-15m,0.4,5,0.0010678808414908323,3.2332400413927656e-05,0.0010678808414908323,0.07058828017290901,-0.01764701394473805,0.07058828017290901,5,5,108,4030.0,0.4167849123477936,17.0
2022-05-11,111,4791,P-15m,0.4,10,0.002979746729124923,3.2332400413927656e-05,0.002887611542982979,0.30705878313849955,-0.01764701394473805,0.30705878313849955,10,10,108,4030.0,0.4167849123477936,17.0
2022-05-11,111,4791,P-15m,0.4,20,0.006756073857169676,3.2332400413927656e-05,0.006036677947959786,0.8176470363841337,-0.01764701394473805,0.7041176066679113,20,19,108,4030.0,0.4167849123477936,17.0
2022-05-11,111,4791,P-15m,0.4,30,0.006756073857169676,3.2332400413927656e-05,0.0028378366633983795,0.8176470363841337,-0.01764701394473805,0.17058821285472198,30,28,108,4030.0,0.4167849123477936,17.0
2022-05-11,111,4791,P-15m,0.5,5,0.0010678808414908323,3.2332400413927656e-05,0.0010678808414908323,0.11483251972896667,0.03827756741679009,0.11483251972896667,5,5,104,4020.0,0.48599740862846375,20.899999618530273
2022-05-11,111,4791,P-15m,0.5,10,0.002979746729124923,3.2332400413927656e-05,0.002887611542982979,0.33971294311291533,0.03827756741679009,0.33971294311291533,10,10,104,4020.0,0.48599740862846375,20.899999618530273
2022-05-11,111,4791,P-15m,0.5,20,0.006756073857169676,3.2332400413927656e-05,0.006036677947959786,0.765550344468082,0.03827756741679009,0.6028708426529522,20,20,104,4020.0,0.48599740862846375,20.899999618530273
2022-05-11,111,4791,P-15m,0.5,30,0.006756073857169676,3.2332400413927656e-05,0.0028378366633983795,0.765550344468082,0.03827756741679009,0.23444974679261982,30,28,104,4020.0,0.48599740862846375,20.899999618530273
2022-05-11,111,4791,P-cooldown,0.4,5,0.0010678808414908323,3.2332400413927656e-05,0.0010678808414908323,0.07058828017290901,-0.01764701394473805,0.07058828017290901,5,5,108,4030.0,0.4167849123477936,17.0
2022-05-11,111,4791,P-cooldown,0.4,10,0.002979746729124923,3.2332400413927656e-05,0.002887611542982979,0.30705878313849955,-0.01764701394473805,0.30705878313849955,10,10,108,4030.0,0.4167849123477936,17.0
2022-05-11,111,4791,P-cooldown,0.4,20,0.006756073857169676,3.2332400413927656e-05,0.006036677947959786,0.8176470363841337,-0.01764701394473805,0.7041176066679113,20,19,108,4030.0,0.4167849123477936,17.0
